shipment_id,transit_hours,door_opens,mean_temp,max_temp,min_temp,temp_std_c,temp_recovery_rate,rh_mean,rh_std,rh_max,package_type,product_volume_l,fill_ratio,carrier_id,origin_zone,dest_zone,leg_count,sensor_gap_hours,vibration_index,feature_x1,feature_x2,feature_x3,silent_failure,max_temp_c,delay_minutes,high_spoilage_risk,failure_category,predicted_spoilage_risk
SHP005001,11.56,12,6.209,8.203,4.351,3.995,0.547,0.7451,0.123,0.8442,0,10.19,0.7319,11,0,1,1,0.209,2.2029,-0.1779,1.0966,0,1,6.209,4.351,1,Refrigeration Failure,1
SHP005002,3.92,23,5.236,7.461,4.63,2.11,0.6157,0.5847,0.0788,0.7468,1,8.17,0.5589,3,0,4,1,0.633,1.4904,1.3526,-2.3686,0,0,5.236,4.63,0,Hub Dwell Delay,0
SHP005003,3.27,6,1.447,1.628,1.327,1.195,0.4889,0.3488,0.0463,0.399,1,13.5,0.5866,9,2,3,1,0.02,1.202,1.3643,-0.9037,1,0,1.447,1.327,0,None,0
SHP005004,1.73,1,3.035,4.067,3.028,1.086,0.3407,0.4606,0.0475,0.4874,0,12.83,0.7856,8,5,0,3,0.349,2.568,-1.014,0.5478,0,0,3.035,3.028,0,Urban Traffic,0
SHP005005,5.13,8,2.562,6.934,2.212,1.602,0.3006,0.4922,0.1029,0.5841,0,15.53,1.0,6,4,4,2,0.489,2.2654,-0.5615,0.1712,0,0,2.562,2.212,0,Urban Traffic,0
SHP005006,3.93,15,5.164,8.076,3.67,1.07,0.7652,0.763,0.1382,0.7965,0,14.88,0.5418,2,3,2,1,0.624,1.5491,-0.2786,0.5084,0,0,5.164,3.67,0,Hub Dwell Delay,0
SHP005007,3.05,14,6.63,7.138,5.491,1.903,0.4841,0.5467,0.0934,0.6439,0,14.94,0.6316,7,3,1,1,0.101,2.4309,-1.225,0.2022,0,0,6.63,5.491,1,Urban Traffic,1
SHP005008,8.1,18,3.279,5.45,2.24,1.622,0.5243,0.5315,0.1887,0.99,2,14.87,0.7813,0,0,0,2,0.834,2.6234,-0.4866,-0.9029,0,0,3.279,2.24,1,Urban Traffic,0
SHP005009,0.68,5,3.564,4.182,2.822,0.616,0.1995,0.4099,0.0568,0.4711,0,7.98,0.5926,8,1,5,1,0.906,1.2573,0.5088,-0.0189,0,0,3.564,2.822,0,None,0
SHP005010,3.89,9,4.698,5.301,3.354,0.913,0.5198,0.4893,0.1018,0.5526,1,13.76,0.7217,1,5,1,2,0.448,1.3404,-1.0378,0.9258,0,1,4.698,3.354,0,None,0
SHP005011,2.53,8,3.504,6.848,2.161,1.376,0.4725,0.5212,0.0773,0.607,0,13.58,0.6939,10,5,4,1,1.264,2.4932,1.1079,1.0133,0,1,3.504,2.161,0,Urban Traffic,0
SHP005012,3.92,3,2.242,2.927,0.487,1.425,0.3378,0.5164,0.0967,0.5419,1,9.42,0.6122,8,4,2,3,1.252,0.7551,0.5237,-1.4543,0,0,2.242,0.487,0,Hub Dwell Delay,0
SHP005013,6.85,13,2.29,3.043,1.8,1.956,0.471,0.6416,0.0567,0.9156,0,15.46,0.2899,8,3,4,2,0.078,1.8815,-1.4489,0.8013,0,0,2.29,1.8,0,Hub Dwell Delay,0
SHP005014,6.58,8,6.836,9.635,5.9,0.608,0.3873,0.5453,0.0802,0.8558,1,10.1,0.5482,5,1,3,2,0.113,1.5158,1.3266,0.609,1,1,6.836,5.9,1,Refrigeration Failure,1
SHP005015,1.65,2,4.759,5.458,4.678,0.336,0.1705,0.4419,0.0595,0.6063,2,10.86,0.7235,10,1,5,1,2.879,1.9815,-0.3217,0.0689,0,0,4.759,4.678,0,Hub Dwell Delay,0
SHP005016,5.38,5,2.331,2.823,1.13,1.441,0.5189,0.6388,0.0639,0.7617,0,14.1,0.3232,4,0,2,1,0.548,0.7041,0.0712,0.0252,1,0,2.331,1.13,0,Urban Traffic,0
SHP005017,4.01,8,3.367,3.408,2.887,1.41,0.2836,0.4874,0.0547,0.676,2,5.32,0.7341,9,3,3,1,0.714,0.4492,-0.7725,-1.3612,0,0,3.367,2.887,0,Urban Traffic,0
SHP005018,1.46,3,4.454,5.034,3.747,0.434,0.3267,0.4182,0.0495,0.4293,1,22.3,0.6333,10,1,4,3,2.023,2.4994,0.324,-0.3057,1,0,4.454,3.747,0,Refrigeration Failure,0
SHP005019,5.18,17,4.382,6.542,2.132,2.005,0.8351,0.5443,0.1095,0.638,0,14.84,0.5813,10,1,0,2,0.523,3.8939,1.1745,0.2369,1,1,4.382,2.132,0,Urban Traffic,0
SHP005020,1.95,4,2.396,3.383,2.146,1.043,0.4224,0.4131,0.0202,,0,15.86,0.75,8,3,1,1,0.191,1.3184,-0.6577,-0.3379,0,0,2.396,2.146,0,Refrigeration Failure,0
SHP005021,1.1,1,3.339,3.573,2.633,0.748,0.2598,0.4335,0.0141,0.4764,1,9.18,0.7296,9,0,3,3,0.015,2.4827,0.8049,0.4788,1,0,3.339,2.633,0,Hub Dwell Delay,0
SHP005022,4.42,13,3.21,5.597,2.998,1.498,0.4962,0.5512,0.1266,0.6994,0,13.68,0.7691,11,2,4,2,0.182,0.8383,0.9216,-0.8876,1,0,3.21,2.998,0,None,0
SHP005023,1.98,6,4.585,6.158,2.395,1.054,0.2719,0.3479,0.0674,0.4442,1,11.94,0.621,9,2,4,2,0.065,2.5785,0.4685,-0.1338,1,0,4.585,2.395,0,Urban Traffic,0
SHP005024,5.38,8,3.965,5.617,3.569,1.133,0.5392,0.5187,0.0568,0.5852,0,12.66,0.8711,9,3,0,2,0.549,1.1244,0.7051,0.9449,1,0,3.965,3.569,0,Urban Traffic,0
SHP005025,2.14,4,3.746,4.142,3.281,0.371,0.1318,0.4342,0.0587,0.4514,0,9.08,0.8114,7,0,5,1,0.466,3.0591,1.824,-0.2664,0,0,3.746,3.281,0,Hub Dwell Delay,0
SHP005026,6.87,12,4.974,7.506,2.63,3.875,0.441,0.6863,0.0726,0.9558,0,16.04,0.8685,0,2,3,2,0.255,1.9661,-0.5353,-0.1681,0,0,4.974,2.63,0,Hub Dwell Delay,0
SHP005027,2.14,3,3.712,4.698,3.422,0.993,0.2648,0.4733,0.0362,0.4901,0,14.0,0.686,9,2,1,1,0.976,1.5571,-0.8981,-1.5777,0,0,3.712,3.422,0,None,0
SHP005028,1.66,7,1.56,1.666,1.25,0.962,0.3018,0.4892,0.0463,0.6133,1,6.69,0.821,6,1,1,3,0.1,0.8547,0.3821,-1.0182,0,0,1.56,1.25,0,Hub Dwell Delay,0
SHP005029,2.95,3,2.495,4.794,1.941,0.65,0.2836,0.516,0.0643,0.6064,0,13.18,0.6152,4,2,0,3,0.144,0.2117,-0.0234,0.4422,1,0,2.495,1.941,0,Urban Traffic,0
SHP005030,2.17,3,4.301,5.849,3.688,0.519,0.2309,0.5438,0.0535,0.5751,0,12.84,0.4389,3,3,1,2,0.896,2.3875,2.0821,-0.4832,0,0,4.301,3.688,0,Refrigeration Failure,0
SHP005031,3.03,15,7.66,8.538,5.894,1.408,0.3474,0.457,0.0992,,0,7.74,1.0,1,1,1,3,2.376,0.2971,0.4089,0.6999,1,1,7.66,5.894,1,Refrigeration Failure,1
SHP005032,3.84,10,3.233,4.476,2.166,0.646,0.5214,0.5054,0.0647,0.5579,0,10.6,0.7098,11,5,4,1,1.085,1.2067,-0.0543,0.6386,0,0,3.233,2.166,0,Urban Traffic,0
SHP005033,3.68,8,6.806,7.538,5.388,1.278,0.3594,0.4438,0.0765,0.5227,0,12.92,0.8955,2,1,1,1,1.112,2.2582,0.4937,-0.1316,0,0,6.806,5.388,1,Refrigeration Failure,1
SHP005034,9.45,22,10.731,12.306,10.383,2.094,0.4732,0.6083,0.0726,0.695,0,12.74,0.6871,3,1,3,1,0.657,2.1547,-0.2043,-0.6125,0,1,10.731,10.383,1,Refrigeration Failure,1
SHP005035,2.48,6,2.216,2.545,1.845,0.959,0.4895,0.4458,0.0087,0.5316,0,8.62,0.665,6,2,0,1,0.944,2.0048,-1.767,-0.1699,0,0,2.216,1.845,0,Refrigeration Failure,0
SHP005036,1.23,3,2.014,2.17,1.967,1.301,0.3518,0.3984,0.0353,0.5438,2,15.59,0.8823,0,5,4,2,2.024,3.8555,2.2202,-1.0041,0,0,2.014,1.967,0,None,0
SHP005037,10.86,10,6.498,9.031,4.977,1.983,0.3141,0.8067,0.1353,0.8504,1,18.44,0.728,9,1,5,2,0.325,1.5443,-0.4769,1.6632,1,1,6.498,4.977,1,None,1
SHP005038,3.45,13,5.925,6.952,5.705,0.532,0.5016,0.8386,0.0654,0.8469,0,11.39,0.8836,3,0,4,2,0.348,2.5779,0.7691,0.325,1,0,5.925,5.705,0,Refrigeration Failure,0
SHP005039,1.77,4,3.87,4.497,3.728,0.762,0.3427,0.4488,0.0444,0.5581,0,17.39,0.9455,2,4,2,2,0.128,1.1738,-0.7359,-0.7269,0,0,3.87,3.728,0,Urban Traffic,0
SHP005040,5.19,23,7.039,7.885,6.721,2.15,0.516,0.5037,0.1449,0.5299,0,9.91,0.6872,1,4,2,1,1.581,2.7596,0.5199,0.5126,1,1,7.039,6.721,1,None,1
SHP005041,10.05,14,5.045,10.194,3.933,1.026,0.6449,0.6689,0.0576,,1,15.94,0.7585,10,0,0,3,1.916,1.6086,1.1858,-0.7003,0,1,5.045,3.933,1,Hub Dwell Delay,1
SHP005042,8.41,6,2.987,6.72,2.55,1.675,0.4809,0.6646,0.0854,0.9545,1,7.95,0.8942,0,4,5,2,0.863,2.0036,-0.3301,0.2262,0,0,2.987,2.55,1,Urban Traffic,1
SHP005043,3.03,7,4.961,5.566,4.049,1.337,0.1391,0.5392,0.0039,0.6216,1,8.92,0.6022,4,3,4,2,1.725,1.2795,0.6291,-0.6204,0,0,4.961,4.049,0,Urban Traffic,0
SHP005044,6.1,25,6.695,11.618,5.727,2.002,0.6221,0.526,0.0778,,0,8.75,0.7094,7,2,0,3,0.482,2.2463,-0.6151,1.4217,1,1,6.695,5.727,1,Urban Traffic,1
SHP005045,10.22,14,3.664,7.433,3.264,2.342,0.4615,0.6636,0.1439,0.9494,0,4.03,0.802,11,1,0,1,0.532,2.3821,-0.5853,-1.0878,0,1,3.664,3.264,1,Urban Traffic,1
SHP005046,1.57,3,5.18,5.82,5.13,0.341,0.3456,0.3549,0.0419,0.3988,0,9.3,0.7569,11,3,4,2,0.544,0.7611,0.3287,1.2057,0,0,5.18,5.13,0,Hub Dwell Delay,0
SHP005047,2.34,4,2.172,2.191,2.086,0.79,0.5662,0.4165,0.0678,0.5391,2,16.33,1.0,0,2,5,1,0.878,1.4279,0.7839,0.9148,0,0,2.172,2.086,0,None,0
SHP005048,3.97,12,4.816,6.555,4.536,1.203,0.4922,0.6244,0.0823,0.7476,0,6.72,0.5758,11,5,0,3,0.644,2.864,-0.4913,1.861,1,0,4.816,4.536,0,Refrigeration Failure,0
SHP005049,1.87,3,4.013,4.646,3.682,0.817,0.5597,0.49,0.0319,0.5586,1,17.17,0.5569,0,3,2,1,1.832,0.181,-0.518,-0.1185,1,0,4.013,3.682,0,Hub Dwell Delay,0
SHP005050,4.58,11,3.071,5.389,2.769,0.686,0.4548,0.5919,0.0649,0.6781,0,15.42,0.8094,1,2,4,3,0.635,4.7512,1.0569,0.8591,0,0,3.071,2.769,0,Urban Traffic,0
SHP005051,1.73,3,2.441,3.591,2.355,0.705,0.3782,0.4333,0.0588,0.497,0,14.44,0.7343,0,3,1,2,1.178,2.1219,-1.6194,1.8894,0,0,2.441,2.355,0,Hub Dwell Delay,0
SHP005052,1.14,4,3.413,4.9,2.217,0.56,0.3308,0.5212,0.0352,0.555,0,10.58,0.8124,1,1,4,2,0.804,1.9147,0.786,1.4929,0,0,3.413,2.217,0,Refrigeration Failure,0
SHP005053,4.85,7,4.665,6.769,3.569,1.601,0.4181,0.5363,0.0854,0.5762,1,4.71,0.6015,1,4,2,3,1.229,3.9724,-0.5322,-1.1934,1,0,4.665,3.569,0,Hub Dwell Delay,0
SHP005054,1.59,2,3.629,4.229,3.112,0.681,0.4835,0.4421,0.0283,0.4947,1,6.13,0.4966,8,0,2,1,1.108,3.3541,-1.5825,0.1181,0,0,3.629,3.112,0,None,0
SHP005055,3.31,1,2.395,3.336,1.581,1.173,0.4789,0.3831,0.0388,0.4517,0,12.79,0.6774,6,2,2,2,0.413,2.5705,1.3247,-0.9075,0,0,2.395,1.581,0,Refrigeration Failure,0
SHP005056,4.39,9,4.581,5.388,4.39,1.672,0.4867,0.4709,0.0899,0.5578,1,14.43,0.5609,9,4,1,2,0.731,2.3166,1.7732,-0.1898,0,0,4.581,4.39,0,Hub Dwell Delay,0
SHP005057,2.02,8,4.707,6.88,4.409,1.067,0.3064,0.6109,0.0684,0.7231,1,4.46,0.7267,10,2,4,3,0.113,1.4173,0.4702,0.043,0,0,4.707,4.409,0,Urban Traffic,0
SHP005058,1.59,0,3.505,3.647,3.405,0.647,0.3388,0.481,0.0475,0.5872,0,12.78,0.9131,11,0,1,2,0.572,1.2825,-0.2828,0.0277,0,0,3.505,3.405,0,Hub Dwell Delay,0
SHP005059,2.45,4,3.664,4.7,2.276,0.804,0.5113,0.3676,0.1085,0.504,1,16.12,0.6836,7,0,5,1,0.074,0.3643,-0.7105,0.1493,0,0,3.664,2.276,0,Hub Dwell Delay,0
SHP005060,9.44,5,5.006,5.446,3.409,2.876,0.5182,0.7849,0.0996,0.8987,0,9.38,0.9061,2,1,2,1,1.444,1.012,0.5307,1.2589,1,0,5.006,3.409,1,Urban Traffic,1
SHP005061,2.89,11,2.606,4.221,1.107,1.045,0.192,0.5416,0.082,0.6888,0,9.48,0.6081,5,4,0,2,0.251,3.2326,-0.102,-0.8464,0,0,2.606,1.107,0,Hub Dwell Delay,0
SHP005062,1.79,1,3.693,4.384,3.655,1.339,0.6202,0.3576,0.0412,0.5134,2,13.56,0.6516,5,2,4,1,0.752,2.0775,-1.3736,-0.2518,0,0,3.693,3.655,0,Urban Traffic,0
SHP005063,7.61,11,3.861,7.83,3.464,2.264,0.5752,0.8593,0.0849,0.99,2,15.86,0.7534,7,4,2,3,0.923,3.1413,-0.2944,0.6653,0,1,3.861,3.464,0,Hub Dwell Delay,0
SHP005064,4.82,10,6.802,9.753,4.545,1.342,0.41,0.5251,0.1014,0.9002,1,10.9,0.4935,3,0,3,1,0.561,1.4602,0.5614,1.4873,0,0,6.802,4.545,1,Refrigeration Failure,1
SHP005065,2.32,4,3.762,4.567,3.35,0.455,0.6335,0.517,0.0451,0.5867,2,7.14,0.8731,4,0,1,2,1.645,3.4288,-1.1073,-2.3841,1,0,3.762,3.35,0,Urban Traffic,0
SHP005066,2.94,8,2.97,3.82,2.65,0.643,0.4853,0.442,0.0365,0.4658,1,9.24,0.9586,3,2,2,3,0.531,0.7298,-0.3067,0.3817,0,0,2.97,2.65,0,None,0
SHP005067,2.72,3,2.305,2.367,2.01,0.894,0.552,0.349,0.0557,0.4987,2,11.62,0.5252,0,3,3,3,0.033,2.3872,-0.8594,-1.2508,0,0,2.305,2.01,0,Urban Traffic,0
SHP005068,3.44,7,5.958,6.188,4.456,1.056,0.4036,0.5205,0.0513,0.6005,1,19.31,0.8206,4,1,2,1,0.858,1.5343,0.188,-0.2532,0,0,5.958,4.456,0,None,0
SHP005069,1.44,2,3.149,3.382,2.952,0.792,0.3944,0.5078,0.0631,0.6013,2,11.56,0.2518,11,5,4,1,0.169,1.9109,0.924,1.1753,1,0,3.149,2.952,0,Refrigeration Failure,0
SHP005070,4.83,18,1.087,2.295,0.751,2.078,0.4893,0.5532,0.0483,0.6623,2,8.53,0.903,5,3,1,3,0.539,2.0271,-1.3915,0.1456,1,0,1.087,0.751,0,Urban Traffic,0
SHP005071,2.96,5,1.838,2.169,0.801,0.494,0.5255,0.4075,0.0629,0.4147,0,1.2,0.9236,2,0,5,3,1.86,2.5694,1.3226,-0.9128,1,0,1.838,0.801,0,Urban Traffic,0
SHP005072,4.47,18,6.309,7.285,5.838,0.679,0.3925,0.6121,0.0854,0.6443,0,12.29,0.6541,5,2,4,2,2.749,0.0997,-1.0726,0.5644,1,0,6.309,5.838,1,Urban Traffic,1
SHP005073,2.12,2,3.116,3.475,2.27,1.007,0.3519,0.4305,0.045,0.4521,0,10.34,0.5494,4,0,2,1,0.783,2.0621,1.9574,0.547,1,0,3.116,2.27,0,Refrigeration Failure,0
SHP005074,1.95,2,3.381,4.148,3.019,0.746,0.4524,0.4025,0.0542,,0,12.13,0.8215,7,4,3,2,1.082,1.5089,1.3106,0.0647,0,0,3.381,3.019,0,None,0
SHP005075,4.61,18,7.353,11.718,7.104,2.882,0.6033,0.6786,0.1011,0.7289,1,10.17,1.0,9,0,0,2,1.201,1.2751,0.403,-1.6974,0,0,7.353,7.104,1,Hub Dwell Delay,1
SHP005076,1.06,2,4.728,5.085,4.581,0.636,0.4267,0.4746,0.0754,0.5247,1,16.97,0.7561,8,3,2,1,2.036,1.0586,-1.2238,-1.4232,0,0,4.728,4.581,0,Urban Traffic,0
SHP005077,1.97,3,3.334,4.38,3.19,0.589,0.1148,0.4884,0.0294,0.5892,0,17.47,0.7478,5,3,1,3,1.657,1.4245,1.2732,-2.0816,0,0,3.334,3.19,0,Urban Traffic,0
SHP005078,1.63,4,5.081,6.039,4.864,0.152,0.1741,0.534,0.0564,0.6323,0,9.32,0.8056,8,2,2,2,0.753,3.6377,0.4265,-1.1404,1,0,5.081,4.864,0,None,0
SHP005079,1.71,3,3.87,3.944,3.566,0.311,0.2591,0.397,0.0289,0.484,1,10.77,0.6386,5,4,1,2,0.457,1.3334,-1.0951,-1.3289,1,0,3.87,3.566,0,Urban Traffic,0
SHP005080,4.82,27,6.058,9.002,3.033,1.358,0.3483,0.4744,0.0992,0.4941,2,7.99,0.4594,2,0,0,3,0.29,3.4892,0.4998,1.0437,0,1,6.058,3.033,1,Urban Traffic,1
SHP005081,2.82,18,3.962,7.501,1.253,1.885,0.6059,0.6743,0.0464,0.7313,1,12.5,0.6498,5,0,2,1,0.468,0.304,0.3175,-1.5639,0,0,3.962,1.253,0,Hub Dwell Delay,0
SHP005082,4.25,9,6.329,6.398,5.804,1.153,0.4507,0.5282,0.0684,0.5604,0,0.27,0.7654,3,0,1,2,0.144,2.5245,1.2695,0.1705,0,0,6.329,5.804,1,Refrigeration Failure,1
SHP005083,4.11,19,7.998,9.664,7.213,1.35,0.5225,0.573,0.0636,0.5829,0,8.06,0.9182,6,4,2,2,0.746,1.756,0.3493,0.0846,0,0,7.998,7.213,1,Refrigeration Failure,1
SHP005084,2.68,10,3.835,4.15,1.787,1.579,0.6332,0.4817,0.0192,0.6546,0,14.87,0.964,9,0,3,2,0.063,4.049,0.6114,-0.1459,0,0,3.835,1.787,0,Refrigeration Failure,0
SHP005085,3.05,19,5.644,9.331,4.032,1.536,0.368,0.7099,0.0538,0.7692,0,12.73,0.5542,11,2,1,2,0.612,0.5561,-1.6502,-0.3618,0,1,5.644,4.032,0,Refrigeration Failure,0
SHP005086,1.22,4,3.755,4.868,3.621,0.424,0.2022,0.5345,0.0697,0.6328,0,2.43,0.8762,4,5,0,2,0.153,2.5849,-0.2296,-0.8069,0,0,3.755,3.621,0,Hub Dwell Delay,0
SHP005087,2.71,8,3.973,6.897,3.855,1.322,0.5319,0.5637,0.0636,0.5919,0,12.88,0.5082,2,4,5,2,1.634,1.3224,0.4938,0.2006,1,0,3.973,3.855,0,Urban Traffic,0
SHP005088,11.41,13,4.648,5.165,4.428,3.682,0.5241,0.3988,0.119,0.6118,1,19.91,0.4382,1,0,0,2,0.235,2.7258,-0.8501,-0.7233,0,0,4.648,4.428,1,Hub Dwell Delay,1
SHP005089,8.81,12,7.274,7.358,5.104,2.484,0.5113,0.6444,0.0652,0.7239,1,14.29,0.6286,6,1,1,1,0.891,2.3312,0.5808,0.8647,0,0,7.274,5.104,1,Urban Traffic,1
SHP005090,1.74,7,4.782,5.464,4.663,0.919,0.4625,0.4005,0.0421,0.5385,1,8.66,0.6484,10,2,1,1,1.554,1.1846,-1.0867,-0.2831,0,0,4.782,4.663,0,Urban Traffic,0
SHP005091,3.8,18,6.845,7.232,6.523,1.469,0.5825,0.6564,0.0577,0.7142,0,14.24,0.8521,0,0,2,1,0.014,2.466,-0.2588,-1.0071,0,0,6.845,6.523,1,Hub Dwell Delay,1
SHP005092,1.64,5,3.862,4.194,2.724,0.252,0.4081,0.5179,0.0457,0.6249,2,13.04,0.8696,10,0,5,1,0.375,0.4667,-0.4004,0.0828,1,0,3.862,2.724,0,None,0
SHP005093,1.49,2,4.127,4.773,3.999,0.536,0.4089,0.5096,0.0418,0.5494,0,14.6,0.7614,7,2,3,1,0.987,0.6675,-0.6338,0.6924,0,0,4.127,3.999,0,Urban Traffic,0
SHP005094,5.04,13,4.55,7.993,1.317,3.121,0.6306,0.5874,0.1127,,1,7.62,1.0,2,5,4,2,0.042,2.7564,-2.1755,0.8782,0,0,4.55,1.317,0,Hub Dwell Delay,0
SHP005095,2.99,22,9.032,9.605,7.504,1.126,0.6615,0.5693,0.0124,0.5955,0,10.83,0.6589,0,0,4,2,0.834,2.8754,-0.5215,-0.5228,1,0,9.032,7.504,1,None,1
SHP005096,1.96,5,2.664,3.709,1.515,0.591,0.4131,0.3532,0.0393,0.5381,0,14.59,0.9161,5,1,2,2,0.092,3.0308,-0.8101,-1.7441,0,0,2.664,1.515,0,None,0
SHP005097,4.66,16,2.077,3.253,0.1,1.579,0.5413,0.5559,0.0722,0.8775,2,16.84,0.9469,1,3,1,3,0.748,3.6633,-1.6754,1.1262,1,0,2.077,0.1,0,None,0
SHP005098,5.83,19,6.363,9.574,5.707,1.711,0.5504,0.668,0.1301,0.8024,1,11.95,0.8544,6,2,3,1,0.015,3.5103,-0.9231,-0.4741,1,0,6.363,5.707,1,Hub Dwell Delay,1
SHP005099,3.88,23,0.751,3.205,-0.011,2.022,0.5714,0.4127,0.0866,0.5759,0,14.61,0.6907,5,5,3,3,0.178,0.1959,0.0933,-0.3049,0,0,0.751,-0.011,0,Hub Dwell Delay,0
SHP005100,10.6,15,3.854,5.489,0.713,2.236,0.5448,0.703,0.1402,0.8783,1,13.39,0.7555,5,2,2,2,2.803,2.379,-0.3037,-1.852,0,1,3.854,0.713,1,None,1
SHP005101,2.74,11,3.05,3.219,3.032,2.491,0.6082,0.5637,0.1436,0.9555,1,18.36,0.7251,0,4,2,1,0.326,2.521,-0.0886,0.7549,1,0,3.05,3.032,0,None,0
SHP005102,5.38,9,4.625,6.13,4.029,1.254,0.4331,0.5965,0.0887,0.6264,0,9.85,0.8627,7,0,0,1,0.957,0.7494,-0.1572,0.1025,0,0,4.625,4.029,0,Urban Traffic,0
SHP005103,4.28,6,2.967,5.046,1.996,1.66,0.3083,0.5225,0.0611,0.7287,2,8.67,0.794,9,2,0,2,0.119,2.8664,-0.9294,0.8351,0,0,2.967,1.996,0,Hub Dwell Delay,0
SHP005104,5.35,9,4.28,4.858,4.141,1.029,0.1575,0.4822,0.0963,,0,8.58,0.6182,5,2,0,2,0.368,2.9753,0.3189,1.5088,0,1,4.28,4.141,0,None,0
SHP005105,2.6,3,1.553,2.849,1.462,0.968,0.4976,0.4694,0.0503,0.5431,0,10.32,0.585,1,5,1,1,0.665,2.4148,-0.6463,1.2179,0,0,1.553,1.462,0,Hub Dwell Delay,0
SHP005106,1.84,4,4.32,4.584,4.298,0.577,0.3348,0.5274,0.0332,0.6025,0,13.4,0.6329,5,5,2,1,0.153,0.3952,0.0151,-1.3912,1,0,4.32,4.298,0,Refrigeration Failure,0
SHP005107,4.5,10,6.186,10.748,5.947,2.329,0.5424,0.539,0.0983,0.5716,1,8.53,0.7522,11,1,5,2,1.188,1.4399,2.2599,-0.113,0,1,6.186,5.947,1,None,1
SHP005108,1.37,3,4.032,5.17,3.722,0.438,0.5656,0.5196,0.0576,0.5748,0,7.77,0.8041,5,3,2,2,0.369,0.9052,-0.6902,0.0437,0,0,4.032,3.722,0,Urban Traffic,0
SHP005109,2.01,5,1.603,1.781,0.836,1.02,0.4672,0.3144,0.0231,0.4125,1,7.54,0.3421,1,4,3,1,0.861,2.0554,-0.0979,2.1492,0,0,1.603,0.836,0,Urban Traffic,0
SHP005110,2.41,13,2.482,4.506,0.278,1.828,0.4643,0.6491,0.1107,0.8531,0,14.11,0.8793,0,3,2,2,0.573,2.8102,0.2467,0.0474,0,0,2.482,0.278,0,None,0
SHP005111,7.29,15,8.51,15.35,7.873,2.64,0.7102,0.5545,0.1368,0.6049,1,15.93,0.6936,9,5,4,2,0.018,1.693,0.1229,0.0494,0,1,8.51,7.873,1,Hub Dwell Delay,1
SHP005112,5.03,9,5.162,6.557,4.609,1.554,0.6108,0.5702,0.076,0.7316,0,10.18,0.521,11,4,1,3,1.582,0.6836,-0.3869,1.1048,0,0,5.162,4.609,0,Refrigeration Failure,0
SHP005113,3.17,9,5.361,6.297,5.181,1.128,0.5438,0.5932,0.0505,0.6017,2,4.42,0.4473,10,5,0,3,2.928,0.5697,-0.6546,-0.7524,0,0,5.361,5.181,0,Urban Traffic,0
SHP005114,7.13,10,5.996,7.654,5.985,3.182,0.5044,0.6717,0.1252,0.7017,0,7.24,0.5315,1,2,1,1,0.523,2.1523,-0.1826,1.4036,1,0,5.996,5.985,0,Urban Traffic,0
SHP005115,3.9,12,5.594,8.787,5.549,1.772,0.5937,0.5579,0.042,0.6976,1,9.3,0.233,10,2,5,1,1.375,1.5869,-2.3282,0.4275,0,1,5.594,5.549,0,None,0
SHP005116,5.86,9,6.469,13.219,5.395,1.745,0.5718,0.3339,0.1455,0.461,1,3.88,0.6851,1,4,0,2,0.024,1.6946,0.5378,-1.9162,0,0,6.469,5.395,1,Urban Traffic,1
SHP005117,2.62,6,4.343,5.554,2.532,1.582,0.1229,0.4923,0.0765,0.5118,0,9.68,0.6505,7,3,2,2,0.022,1.1096,-0.1445,-0.736,0,0,4.343,2.532,0,Hub Dwell Delay,0
SHP005118,4.3,13,5.03,6.041,4.227,1.448,0.6596,0.6469,0.0725,0.8271,2,12.73,0.6638,3,3,0,2,1.074,3.7715,0.6816,1.5726,0,0,5.03,4.227,0,Urban Traffic,0
SHP005119,6.21,14,7.677,10.649,4.022,1.966,0.551,0.4334,0.1361,0.5393,0,8.89,0.367,10,1,3,1,0.07,3.0261,0.883,0.3205,1,0,7.677,4.022,1,Refrigeration Failure,1
SHP005120,1.87,2,3.369,3.402,2.752,0.59,0.3472,0.4287,0.0877,0.5471,0,9.17,0.931,1,1,5,1,0.782,2.5399,-0.1655,0.1664,0,0,3.369,2.752,0,Refrigeration Failure,0
SHP005121,1.57,5,3.157,3.469,2.54,0.536,0.3792,0.5289,0.0651,0.5666,2,9.27,0.8277,4,1,5,1,2.235,0.7813,0.0025,-0.8096,0,0,3.157,2.54,0,Hub Dwell Delay,0
SHP005122,5.51,21,5.509,5.853,4.961,0.771,0.54,0.5533,0.0697,0.735,0,16.25,0.7895,11,5,2,2,0.258,2.3724,-1.1425,1.4446,1,0,5.509,4.961,0,Refrigeration Failure,0
SHP005123,1.63,3,3.807,4.123,3.629,0.916,0.4971,0.4024,0.031,0.4646,1,11.07,0.6398,5,2,2,1,0.326,1.8753,1.2174,0.1458,0,0,3.807,3.629,0,Urban Traffic,0
SHP005124,2.14,6,0.917,1.083,0.074,1.054,0.3824,0.3547,0.0386,0.4096,0,15.34,0.6532,11,3,5,2,0.202,2.8257,-0.525,1.8605,0,0,0.917,0.074,0,None,0
SHP005125,10.53,15,4.41,11.684,3.319,2.515,0.4897,0.6496,0.0411,0.8243,1,15.02,0.7349,4,5,3,1,0.089,1.1851,-0.5336,-0.1562,0,1,4.41,3.319,1,None,1
